PG2,VM6,VM1,VM8,VM2,VM3,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,Feas
0.5407301629379963,1.0262510504598916,1.0131874700493084,1.0094102478871274,0.9907886488637954,0.9668015380847612,0.217,0.9420000000000001,0.478,0.07950827968221641,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5391136096357692,1.0279618914908668,1.0125797977245625,1.0092682440680047,0.9911255186881432,0.9688378222317401,0.217,0.9420000000000001,0.478,0.07910323526632383,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5281013156323814,1.0355102293089253,1.0243819008439063,1.0165232953208996,1.001427608874539,0.9672134551587372,0.217,0.9420000000000001,0.478,0.07845442210369119,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5241059410509982,1.0203886553036432,1.03169898839351,1.0148417751788066,1.0045572167529835,0.9748919820518996,0.217,0.9420000000000001,0.478,0.07228748330814312,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5226396913911361,1.0279114765180788,1.030730826016964,1.0110455334107427,1.0060369612190705,0.9752586205689044,0.217,0.9420000000000001,0.478,0.07753340153579392,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5079502462616604,1.0362968802680346,1.0290825000873383,1.0156505780631577,1.0089482692476488,0.9782717857940118,0.217,0.9420000000000001,0.478,0.07647360413436072,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5100844198901365,1.0285318488794937,1.029783515859384,1.0075552463752886,1.0065440310168345,0.9749732863328746,0.217,0.9420000000000001,0.478,0.07551825217555415,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5093430133787122,1.0299648196918825,1.0289222769768172,1.0096499449062029,1.0078118573534802,0.9779237075293126,0.217,0.9420000000000001,0.478,0.07492612177753377,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5036220776856257,1.003970987332269,1.0277871729328367,1.01466554690465,1.00325604186277,0.9684226468269133,0.217,0.9420000000000001,0.478,0.07408371512068462,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5038382729382483,0.9974929653216671,1.0210216262446457,1.0042190603076764,0.9941837508947492,0.969312597197563,0.217,0.9420000000000001,0.478,0.07479688595225525,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5017102975847897,0.9975074949958537,1.0217081925145728,0.99924335207144,0.9972838791004548,0.9677419674012773,0.217,0.9420000000000001,0.478,0.07231408012562313,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5053566318959756,0.9972186304317291,1.021938363958183,0.9969285662079285,0.9968542488157628,0.9656260651639366,0.217,0.9420000000000001,0.478,0.07366683507688732,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.505156996704887,0.996978743072947,1.0226222010407324,0.9973715457960853,0.9966412168944012,0.9660837751538738,0.217,0.9420000000000001,0.478,0.07420783503655348,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5029346982578595,1.009376152303094,1.0236383513427474,1.0061916980096774,0.9964310181184057,0.9700164669006193,0.217,0.9420000000000001,0.478,0.07687829391086311,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5238445553996749,1.0016025317936759,1.0205706796304297,0.9876763507532637,0.9946249957841452,0.9648411632018202,0.217,0.9420000000000001,0.478,0.07221908116947623,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5156061108051165,1.0113293499801677,1.0291253492298145,0.9964589548583535,1.002304912471479,0.976504157520964,0.217,0.9420000000000001,0.478,0.07747879542070062,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5134347851819149,1.011666931071889,1.0261268297157469,0.998451353950702,1.0012521892440245,0.9684174425756314,0.217,0.9420000000000001,0.478,0.0753569523339129,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5151209099385742,1.024766209674939,1.0323163955126866,0.9973876946200919,1.0062197621240094,0.9767749705202973,0.217,0.9420000000000001,0.478,0.07505030065250043,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5139855532763665,1.0255546359115835,1.0248232682073162,1.001745453385766,1.0006411540270788,0.9726826989188746,0.217,0.9420000000000001,0.478,0.07311018057346641,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5141435114007079,1.027582832686195,1.0289023274396472,1.003651731027053,1.001346227980545,0.9738044412100848,0.217,0.9420000000000001,0.478,0.07363630305925255,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5135050463002677,1.0239831818878227,1.0257844479745186,1.0099404739545041,1.0019982316695273,0.9752635812165124,0.217,0.9420000000000001,0.478,0.07385856021098551,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49987485324653974,1.029152933448299,1.0190317767187573,1.0042949208390313,0.9951296105948351,0.9724521251126588,0.217,0.9420000000000001,0.478,0.07965380803129961,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5007879224987268,1.0262662214112828,1.0221297279761252,1.0051571204506515,0.9995829461827413,0.9749874741107194,0.217,0.9420000000000001,0.478,0.07284828654211477,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49792448892028396,1.0277014143330172,1.022284622196148,1.0051601932745888,0.9991958088083075,0.9760667295916977,0.217,0.9420000000000001,0.478,0.07348938306495391,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4961491997711089,1.0268176062467513,1.017493076695774,1.0062014248068019,0.997904429499556,0.9747334379576618,0.217,0.9420000000000001,0.478,0.0731064005356663,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5012201583613165,1.0285715106200193,1.0228823577638924,1.0084984155023846,0.9954105575242356,0.972721434281099,0.217,0.9420000000000001,0.478,0.07298435783341611,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5010227491214355,1.0282837297993666,1.0223099370359348,1.0119680362152614,0.9992105206222018,0.9727188630207579,0.217,0.9420000000000001,0.478,0.07241685496613061,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5054515799251611,1.0275439853053068,1.0264692388610377,1.0129674064803853,1.000760151551935,0.969874776120542,0.217,0.9420000000000001,0.478,0.07234388758240187,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5106248005665229,1.0275346174573883,1.020938778548127,1.0167793015468665,0.997511718517075,0.9704345273636723,0.217,0.9420000000000001,0.478,0.07280478721156193,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49801689005630606,1.0209265208056533,1.0107349513967396,1.0118465806901986,0.9883878216143123,0.9526584972590944,0.217,0.9420000000000001,0.478,0.07327137846365683,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.48926336946258664,1.0213753264258894,1.0095866136199796,1.0080519839812059,0.986694891489412,0.9568788425107398,0.217,0.9420000000000001,0.478,0.0759133460876124,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49052340645806497,1.0206669472532637,1.0121347753084367,1.0052192123895167,0.9837040885458459,0.9563205029877577,0.217,0.9420000000000001,0.478,0.07801891926454398,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49063763121341236,1.0226067804459047,1.015433652344135,1.0046434829222812,0.9872194450646846,0.9561955356083173,0.217,0.9420000000000001,0.478,0.07560954036093714,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4918814368121472,1.0272408750047102,1.0245870187422883,1.0144184084366776,0.996410751987391,0.9666262975754256,0.217,0.9420000000000001,0.478,0.07482898156598071,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.505204856356216,1.0180178655733747,1.0159366664014768,1.0059225436467472,0.9926155886239841,0.9691770902390602,0.217,0.9420000000000001,0.478,0.07447501428584828,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.500091428130727,1.0180966433026586,1.0143251661656596,0.996545094965821,0.9861228979317355,0.9634061839854402,0.217,0.9420000000000001,0.478,0.07841127596541611,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4981633848907245,1.0189021614607945,1.010573901304998,1.0039024178393479,0.9827842033063022,0.9527450269766295,0.217,0.9420000000000001,0.478,0.07857027758253791,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4985889633629223,1.021986809892442,1.0135808278277105,1.0083963011425117,0.9878225875605958,0.9614697598291773,0.217,0.9420000000000001,0.478,0.07484387827328534,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49411163311099054,1.0227617261710884,1.0182656458590214,1.0102739074891551,0.9921115753055452,0.9550048179068306,0.217,0.9420000000000001,0.478,0.07343182091756421,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4994025215595893,1.0221968185507622,1.0124778147702709,1.009695304961822,0.9876341537118012,0.9535567317481065,0.217,0.9420000000000001,0.478,0.07616456836977682,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49359065688729087,1.0241374509620418,1.0161666726256602,1.0067935568535864,0.9910569802452966,0.9558436039520705,0.217,0.9420000000000001,0.478,0.07799921785748641,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49354682319684856,1.0226654921323828,1.018784037938786,1.005682082002107,0.9906664533649197,0.9601569332343919,0.217,0.9420000000000001,0.478,0.07640446722799106,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49820031975927287,1.0248014005467685,1.018807173004083,1.0091151639931342,0.9932565128004476,0.9571776168631718,0.217,0.9420000000000001,0.478,0.07729355260710181,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4983024357558958,1.0186974664865922,1.0132863696858936,1.0048966289543557,0.9881232267486095,0.946251520174637,0.217,0.9420000000000001,0.478,0.0741623552066036,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4986366505918097,1.0183912310408563,1.0133239834871441,1.0047394014203876,0.9880757566590763,0.9460573531808857,0.217,0.9420000000000001,0.478,0.0742449722513253,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49957218688305494,1.0177999113577345,1.0119860191983363,1.003166582318345,0.9843150541429108,0.9434261233245602,0.217,0.9420000000000001,0.478,0.07560033767204734,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49474639785168756,1.015303150819967,1.0104498136504119,1.0015820831382694,0.9844245362510784,0.9407453422189102,0.217,0.9420000000000001,0.478,0.07572389476177373,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4936615780508934,1.0138506245659147,1.011774568962642,0.9966842158962347,0.9847658524387605,0.9449036652476428,0.217,0.9420000000000001,0.478,0.07835804990021765,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5011850362174319,1.0053237565359896,0.9971037107825387,0.9987086792233494,0.9717222080454837,0.9441471549977065,0.217,0.9420000000000001,0.478,0.07801154185876989,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5058212497349746,0.9975996676889658,0.9905090251976055,1.0127681818646912,0.9627044154680486,0.9415259285785731,0.217,0.9420000000000001,0.478,0.07897011630143941,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5058215029776749,0.9977526834586636,0.9906194440715255,1.012858006615431,0.9638319530124436,0.9428567780488364,0.217,0.9420000000000001,0.478,0.07897011630143941,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4869271879408544,1.006585404950684,1.00193610185618,1.0055982127598322,0.9784753947319882,0.942613243856143,0.217,0.9420000000000001,0.478,0.07781030730018626,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49284010961802155,1.0067980243960297,1.002800543620084,0.996562774416474,0.9790503353052514,0.9497980507796373,0.217,0.9420000000000001,0.478,0.07775679515774882,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4941377510169646,1.0038364201304324,1.0041289961248538,0.9933599709389501,0.9759702013947346,0.9529700113677054,0.217,0.9420000000000001,0.478,0.07691430972088932,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49381968434647217,1.0041882266131767,1.0012578616040595,0.9930901579604552,0.9761045849656704,0.9525843977255396,0.217,0.9420000000000001,0.478,0.07611267018431492,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49530135419334664,1.0017506768394473,0.9981889508101114,0.9810681216783372,0.9713825704207534,0.9473261129065589,0.217,0.9420000000000001,0.478,0.07658655636228044,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5110539126305829,0.9951014570434755,1.0014717213538207,0.9629273449657021,0.9757841318290237,0.941194971092048,0.217,0.9420000000000001,0.478,0.07463004499958113,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5104011541724541,0.9925995626004414,0.9986243049428322,0.960482269958713,0.9730312762197997,0.9425986490987842,0.217,0.9420000000000001,0.478,0.0758982145106521,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5104011541724541,0.9925995626004414,0.9986243049428322,0.960482269958713,0.9730312762197997,0.9425986490987842,0.217,0.9420000000000001,0.478,0.0758982145106521,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5104015131060832,0.9930785787829848,0.9989662699582075,0.9607752735833324,0.9741041023044651,0.943239635071104,0.217,0.9420000000000001,0.478,0.0758982145106521,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.524325332311933,0.9974836461558303,0.9966753467495211,0.9703097495718472,0.9696843742050577,0.9444640875985062,0.217,0.9420000000000001,0.478,0.07624006711764444,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5214733370450158,0.9926387622534611,1.000423950303133,0.9701793963071531,0.9745056331172353,0.9420582403167732,0.217,0.9420000000000001,0.478,0.07842907697759671,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5332006394674491,0.9943552949758105,0.99487867390102,0.9636771479586932,0.9726912763566871,0.9452541171143485,0.217,0.9420000000000001,0.478,0.0727951753245401,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5245324483731251,0.9917368200002377,0.9994070364391769,0.9473132080301303,0.975473296795995,0.9479639830671602,0.217,0.9420000000000001,0.478,0.07644925238418904,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5090791799210707,0.9904272694956393,0.9996887366011823,0.9477887221582324,0.9758313698553962,0.947941637334745,0.217,0.9420000000000001,0.478,0.07298277090463921,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5157704562172994,0.9922310159554484,0.9936762371368694,0.9807900789785562,0.9705991768114673,0.9433814556230482,0.217,0.9420000000000001,0.478,0.0741238492889724,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5160130635078213,0.9928686929713345,0.9925733845860856,0.9794237157180061,0.9701737568087974,0.9448708910998709,0.217,0.9420000000000001,0.478,0.07478787082241525,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5327419682566578,0.9983162676798948,1.0054455618596607,0.9647563694661931,0.9815202273648983,0.9510357979377948,0.217,0.9420000000000001,0.478,0.07759678297195621,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5329939083950601,1.0048848097500755,1.0092181085672867,0.9684085319255236,0.9844911899286304,0.9508610266444852,0.217,0.9420000000000001,0.478,0.07701760881883898,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.530519119874389,1.0010470945044287,1.0074183144719124,0.9785284970732566,0.9824770162069012,0.9568738909275368,0.217,0.9420000000000001,0.478,0.0775724090242213,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5277021689846073,1.0028283924500838,1.0004563619764861,0.9808280591638726,0.9765705283205754,0.9519721285484254,0.217,0.9420000000000001,0.478,0.0741319202750192,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5280147969883503,1.002019135551957,1.0023249262188827,0.9682402097150764,0.9752435863742348,0.9507856362700199,0.217,0.9420000000000001,0.478,0.0747677952887936,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5288378252280538,1.0020962062007557,1.0005195547990602,0.9679574875363502,0.9767329359635015,0.951185403785559,0.217,0.9420000000000001,0.478,0.07382313606340925,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5277190024248489,1.0033931001453826,0.9993738520334188,0.969107293800349,0.9775490508356117,0.9519662118863579,0.217,0.9420000000000001,0.478,0.07419479698548877,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5232945595900362,1.0060655864325039,1.0076954391981126,0.9683409848888019,0.9830348345525148,0.9571293456514122,0.217,0.9420000000000001,0.478,0.07873580356998569,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5231286591055864,1.006022235598991,1.0077900955360881,0.9683621910763708,0.9829092802262909,0.9570353669533371,0.217,0.9420000000000001,0.478,0.07874592277004304,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5396738842703109,1.0123855661024692,1.0124047341727713,0.9779472460724192,0.9857967308163926,0.9477148074583308,0.217,0.9420000000000001,0.478,0.07843347913431022,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5444193128198831,1.0170259258405105,1.0152813517433035,0.9839134826590967,0.9906654668390448,0.9533282057769874,0.217,0.9420000000000001,0.478,0.07687877078468652,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5225066554925062,1.0137331712791062,1.0234457774036627,0.9883374132390291,0.9993668442100085,0.9696694603433615,0.217,0.9420000000000001,0.478,0.07365515392229198,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.51529353760011,1.004495709748446,1.02139055294379,0.9970229342130456,0.9969170284108496,0.9668298374468657,0.217,0.9420000000000001,0.478,0.07541203001179562,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5187170861800825,1.009509726681277,1.0235012905964715,0.9981773143483226,0.9976567693270676,0.9616830646102765,0.217,0.9420000000000001,0.478,0.07887309992454004,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5245142875444823,1.0162314024007961,1.0180553313501843,1.0089470034555217,0.9903407510801854,0.968588396708126,0.217,0.9420000000000001,0.478,0.0760624127502127,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5219581355355201,1.0139018389127716,1.0175652041939074,0.9929903830613825,0.993039632190122,0.9684989560827902,0.217,0.9420000000000001,0.478,0.07340478895237906,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5044162975626655,1.0257426037246407,1.0228014887291519,1.0056601284644124,0.9970558344639113,0.970181233798186,0.217,0.9420000000000001,0.478,0.07503834450289186,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5044282457745276,1.0259077550542544,1.0228137574188463,1.005664322526599,0.9971171044834994,0.9700886535885006,0.217,0.9420000000000001,0.478,0.07496997426489417,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.50243840656343,1.0193784931681023,1.0228366106091775,1.0080506522925183,0.9991250983682174,0.9643588275394832,0.217,0.9420000000000001,0.478,0.07863463731596267,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49267754459477986,1.0262462697482015,1.0217896595724083,0.9995540950362882,0.9992866363903272,0.9719488735496077,0.217,0.9420000000000001,0.478,0.07538703761621211,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4973532099255322,1.0320497253747651,1.0264567204330446,1.0005630732680841,1.0015818882905883,0.9728258918942759,0.217,0.9420000000000001,0.478,0.07761763101088757,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5212845851643215,1.0411345251039765,1.0365274256191908,1.003350477776676,1.0094912066900346,0.9763292966405513,0.217,0.9420000000000001,0.478,0.07353508889660475,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5192722807793213,1.0362503571397765,1.0307696707816714,1.0020137244792038,1.0039682855918066,0.9720442954480031,0.217,0.9420000000000001,0.478,0.07723133919252632,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.527742437197474,1.0342973661371262,1.0375302384888856,1.0175751618035285,1.0162389558436404,0.9914239094279504,0.217,0.9420000000000001,0.478,0.07347243454066023,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5263984465714161,1.0318965064892582,1.034499932514334,1.0157197141483374,1.015064478899152,0.9895818294795393,0.217,0.9420000000000001,0.478,0.07340636711144774,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5272597167240383,1.0324714930451215,1.0346730916842353,1.0161061772737194,1.0152763572411017,0.9899104656218011,0.217,0.9420000000000001,0.478,0.07342764377365159,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5258851291889534,1.0310352740642055,1.0384193399531043,1.0171178129846237,1.0154372105383336,0.9913782135212817,0.217,0.9420000000000001,0.478,0.07865357029379988,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5160032208088223,1.03854113716545,1.0344301024906994,1.0094864631731089,1.0067177589916063,0.9833694575314802,0.217,0.9420000000000001,0.478,0.07517734136463834,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5076403828609662,1.0321051597432433,1.0298919747428952,1.0094324976116305,1.005840463011831,0.9826130610636211,0.217,0.9420000000000001,0.478,0.07884058261190509,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.5017833768608325,1.0234143994889437,1.028933198130298,1.0160693674651464,1.003654214603947,0.9799557429372623,0.217,0.9420000000000001,0.478,0.0722873460251215,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.48786355208436377,1.0291119718025425,1.036858024368089,1.0164261009803672,1.0109671855694966,0.9855056126932767,0.217,0.9420000000000001,0.478,0.0750808201042596,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4899870096131771,1.0309605036011413,1.0342445233716724,1.0153447720561035,1.0091680802743108,0.9859776578400484,0.217,0.9420000000000001,0.478,0.07255015525483796,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.4856760019389416,1.0281743767680331,1.0358172195783917,1.0107591172257346,1.0116890571456856,0.9779379538801637,0.217,0.9420000000000001,0.478,0.07895615583983853,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
0.49235781822715863,1.0334151022267963,1.032177982941638,1.0045108900158999,1.009101030960126,0.9760350980002942,0.217,0.9420000000000001,0.478,0.07598113633293345,0.11199999999999999,0.295,0.09,0.035,0.061,0.135,0.149,1.0
