PG1,PG2,PG3,PG5,VM4,VM1,VM5,VM3,PD1,PD2,PD3,Feas,damping,distance
0.2941004083070204,1.6825582419517533,5.152814538904797,0.9792697162453149,1.0232569399618971,1.0400542310540066,1.0592107687344134,1.0353339984242036,3.104961256463739,3.0,4.0,1.0,0.05061104256864434,-0.019955261871078645
0.15422106496744092,1.625092520577867,5.035873587081453,1.1532559803027922,0.9855901671325107,1.0216800665182595,1.0410212004088393,0.9985221796678663,2.9462720385803904,3.0,4.0,1.0,0.05178183682433862,-0.019954630005519686
0.15482320025647714,1.613421493872344,5.07745287719851,1.1314030792652634,0.9946294015911498,1.0373609718726267,1.040559149509619,1.0072672510135876,2.980876216828915,3.0,4.0,1.0,0.05203762643570406,-0.019954967255134216
0.21077134373289472,1.6239361803877028,4.94061865594909,1.1635213779603504,0.9964987760006175,0.9991604237074531,1.0263828316269346,0.9606429249586731,2.8515846205477047,3.0,4.0,1.0,0.05184247401588841,-0.01995347342724653
0.2990567857328678,1.6862899362503747,4.898864839094079,1.300825618035342,0.9569414760411707,0.9750072124157789,1.000927929083901,0.9111719348305249,3.091149136337257,3.0,4.0,1.0,0.05141372165323153,-0.02
0.32740555404942717,1.6481780022283326,4.834560070342732,1.2641051566759225,0.9426234968776294,0.9748807461481903,0.9787958775310034,0.9068920575986074,3.0380353145135888,3.0,4.0,1.0,0.05182272027564019,-0.02
0.3110948122810043,1.5936460546383948,4.875103762032965,1.2723835514667756,0.9370877381423243,0.9691924535381857,0.974408303699406,0.9381381241996554,3.056162671751686,3.0,4.0,1.0,0.05275568401781894,-0.02
0.24526335909007793,1.6228998785002189,5.020161036101924,1.0848262087739553,0.9951236925340263,1.046996738168959,1.0613607570361312,0.9639172556481208,2.883990017393436,3.0,4.0,1.0,0.05182707644239605,-0.01995415588298589
0.17637927665960576,1.5750375177250797,5.06893432671737,1.1143109756977778,0.9459441970229576,0.9927046085540134,1.008553052003991,0.902284548991281,2.8610449311481636,3.0,4.0,1.0,0.05283084668340027,-0.019954584755560115
0.1654318928276201,1.5622676572246161,5.0681665030279515,1.108048103834076,0.9566352840385416,1.0103356437928173,1.0253040958617665,0.929103849658616,2.8530677674948546,3.0,4.0,1.0,0.05308015269133916,-0.0199547945197884
0.043964409384083226,1.5524655063921489,5.193679014933784,1.142367845662533,0.9881016562825311,1.0390191656877479,1.0538123890136446,0.9788444372309464,2.89128333576558,3.0,4.0,1.0,0.05339933843712329,-0.019956706306004914
0.053810158658778716,1.5587942013703404,5.103118736587358,1.1927059572626257,0.9749316752747164,1.0252900565801315,1.0351647536070114,0.9713377575279344,2.8818817327010247,3.0,4.0,1.0,0.053171914088347275,-0.01995603917141183
0.10318052236972325,1.6003465739552734,5.065237968627762,1.158132387862289,0.9896900364644906,1.0098323736404817,1.0058448263310547,1.006427590697889,2.895228282693897,3.0,4.0,1.0,0.05223117705982111,-0.01995534164038379
0.02312871736026482,1.6095205533855936,4.912593823901147,1.4256399915690405,0.9708889375831931,1.027659677392011,1.041835698910184,0.9523643660401246,2.8520550771804296,3.0,4.0,1.0,0.04939390162464971,-0.02
0.08663583609735526,1.5925262120173271,4.978621807023139,1.3362496115790208,0.9649597611311014,0.9937949952231014,1.002533725944929,1.0054404961200594,2.9721384274971876,3.0,4.0,1.0,0.051642219523858196,-0.02
0.13635524403843097,1.6273447830404633,5.091208350021733,1.2787746483465616,0.9569837256099982,1.0091374290153146,1.025323971430695,0.9407436563042455,3.1199004638875594,3.0,4.0,1.0,0.05208775320319709,-0.02
0.2199927697366219,1.6225698878873442,5.124535486821811,1.1878697526108544,0.981705834308886,1.0215039978830471,1.0415242669198084,0.9275668418133591,3.0985325211115713,3.0,4.0,1.0,0.05223871589085646,-0.01995371879023341
0.1726515313175126,1.6363217322042247,5.109558278166301,1.1402727198313063,0.9971415370567713,1.012203057235811,1.0370355767807582,0.9354464406383034,3.0019108959871006,3.0,4.0,1.0,0.05169272926781888,-0.019954630319593967
0.19879001681144814,1.5949466981441673,4.911154188474323,1.226655799234954,1.021388737187739,1.0652772578373089,1.0760272506514543,1.0197598920021578,2.9073906153203626,3.0,4.0,1.0,0.05247846598881543,-0.02
0.20448192359332598,1.5787136110308453,4.922204350199629,1.2250507734514149,1.0225515691772986,1.0685804706926088,1.0836492358294878,1.013975486367898,2.8841476576688905,3.0,4.0,1.0,0.05284265863150242,-0.02
0.0768983222969273,1.6152812700646186,5.01361257510447,1.262861477184759,0.9537590372808763,1.0061530906934113,1.0168925211441162,0.9349607759093609,2.940019991589593,3.0,4.0,1.0,0.05202281491725354,-0.02
0.2024404427884762,1.6410360718502044,5.023532248785849,1.366277313226122,1.0275199517574214,1.0383959329455605,1.0595599374939804,0.9902243664679237,3.0131332401736,3.0,4.0,1.0,0.050794163237585246,-0.02
0.037173154133801505,1.632869143226981,5.099530701682111,1.3656702196706034,0.9805884332557938,0.9815177322259341,0.9990475496760779,0.9883164719431142,3.1346624161789642,3.0,4.0,1.0,0.05068943006951035,-0.02
0.16517008764268817,1.6862454840742247,4.88645362953482,1.2174244829697638,0.9686334938887924,1.024130208978734,1.0385258679639264,0.947282403228614,2.908327037281761,3.0,4.0,1.0,0.05069646030637531,-0.02
0.23062303703179043,1.670422907089686,4.944042286567752,1.1196308254532925,0.9711126527669214,1.0276074456937359,1.0412047680617973,0.958341824930796,2.873679350133296,3.0,4.0,1.0,0.050914178768718565,-0.019953786528355343
0.31395067172036917,1.6341295646445735,5.1642559537198105,1.1895969583452233,0.9393153636836263,0.9890469175784777,0.9937511022670998,0.956982689445442,2.9893151227734873,3.0,4.0,1.0,0.052465146552491654,-0.019952476411978844
0.3600172909850381,1.69962046859734,5.131018464450932,1.2291634075931497,0.9793840799438807,1.0195237477576942,1.035953945803868,0.972608734519586,3.004983176361288,3.0,4.0,1.0,0.05184406837214291,-0.02
0.3678870960355279,1.6594660571705968,5.005471726298799,1.2446243930113525,0.9526174273340979,0.9740248748950522,0.9657251574327407,0.9585760150066674,2.970774517194192,3.0,4.0,1.0,0.05238322481888258,-0.02
0.3726887223508521,1.6516172847149189,4.99722821482375,1.2464491613017163,0.9513840724744344,0.9656277994595043,0.9591857846187829,0.966826088045826,2.9647718092019817,3.0,4.0,1.0,0.05251989904311176,-0.02
0.39063598017360174,1.6620582760464775,4.882245589406664,1.2335673236865128,0.9823645103988621,1.0061069821363793,1.0256793933751713,0.9855440528763055,3.0287146179397824,3.0,4.0,1.0,0.051952906735251915,-0.02
0.09027845452252758,1.6868424170326077,5.031904879595568,1.4126300898463504,1.0308973295884247,1.0260090833021396,1.046765067986806,1.0231021314860202,2.9243194737891884,3.0,4.0,1.0,0.04941902499234905,-0.02
0.07821962738981131,1.627904695829609,4.974769020010294,1.3680248688607108,1.016980362679054,1.0396034310114841,1.0587102314064347,1.018247038383377,2.8517598590669344,3.0,4.0,1.0,0.05066622818356572,-0.02
0.0799555596982486,1.6281093986948991,4.977855072993261,1.3670765678646326,1.0212459021142501,1.0419818263301617,1.0613650341771206,1.016393886887431,2.8515076709457103,3.0,4.0,1.0,0.050691919471697836,-0.02
0.21453061566846718,1.6221349530463671,5.019680016640191,1.2774597038468862,0.9588174511421105,1.0075351758077487,1.0227816407711987,0.9245659362993154,3.0112583083904236,3.0,4.0,1.0,0.052356236909629615,-0.02
0.26265843919236603,1.5997103198803977,5.034012464455685,1.2709472296004045,0.9760474743042786,1.0327494670079986,1.0467384431580455,0.9585759411997617,3.016694712794184,3.0,4.0,1.0,0.05293864546234263,-0.02
0.3058041226520512,1.6136204262189158,4.953359394527411,1.176971458190216,0.9450623187732013,0.9303765211148585,0.9243940972787255,0.9765404274072444,3.017996583376884,3.0,4.0,1.0,0.05231140702080713,-0.019952889150871633
0.3661552139355402,1.700000009688767,4.711788361920518,1.3062880171319018,0.975640055057732,1.0293050213036326,1.0449928651004332,0.9534453407217336,3.056774915354996,3.0,4.0,1.0,0.051050693308263236,-0.02
0.39271059966589644,1.6862004676036213,4.7011283390761704,1.3493152764144558,0.9803663189114974,1.0225975943905552,1.02358906941985,0.9828623515305066,3.1086268228775253,3.0,4.0,1.0,0.05119514928636356,-0.02
0.34082751324937416,1.6135150490142705,4.776217448706632,1.4261119044820652,0.9446680818830472,0.987495628899647,0.9865846940250121,0.9565069038712195,3.110471481425716,3.0,4.0,1.0,0.049677153861263895,-0.02
0.32678166802622277,1.630516000311547,4.739554035596191,1.4224961726167518,0.9638693832135569,0.9940376793579885,0.9826614505759442,1.0108184096238126,3.093561379989045,3.0,4.0,1.0,0.049622309871704906,-0.02
0.051551701322213046,1.7000000075917017,4.724606625232722,1.6450836806764695,0.9287365490028242,0.9486807880404463,0.9386182050381411,0.9578366945176096,3.1174667304700576,3.0,4.0,1.0,0.04568640613693311,-0.02
0.1224036645453493,1.642097100812209,4.939324192514742,1.4295747706603303,0.9962922696110399,1.0368457742346784,1.0520133737615327,0.9413211883947203,3.109449112723546,3.0,4.0,1.0,0.04924357813312972,-0.02
0.09036993512647223,1.656742797530526,4.906306916614054,1.4908353331376107,0.9828556770973335,1.0245801751670895,1.0410422131290997,0.942594626124454,3.1412656672702974,3.0,4.0,1.0,0.04800610017115005,-0.02
0.19816264571156378,1.5962535691513584,4.816675856353232,1.4563096106513187,0.9495548230595584,0.9960759245048294,1.0015922009844307,0.9530757647119602,3.0569216971208646,3.0,4.0,1.0,0.049130451458590775,-0.02
0.2419184490011298,1.4148920867772885,4.826703990439288,1.5259244742620444,0.9268713226521426,0.9801085452528153,0.9897374481379285,0.926474015402304,2.8742560145725955,3.0,4.0,1.0,0.05218132707855018,-0.02
0.25396719271132384,1.34589627667501,4.9021794702004575,1.6198799511889337,0.922420427114025,0.957024567853253,0.9634789958296753,0.906998229929612,2.876520867249323,3.0,4.0,1.0,0.04913906347215647,-0.02
0.12629254372002535,1.6050165977317465,4.912792923521581,1.8646623156177564,0.9960629155361972,1.0369162598060755,1.0509488923660641,0.9530070368643112,2.9612052248947727,3.0,4.0,1.0,0.046257653574981,-0.02
0.13150402474428036,1.5028364098914688,4.883661801792331,1.779051036440472,1.019277783861912,1.0519690888090896,1.0692537862028502,0.9359654694211911,2.981942248450471,3.0,4.0,1.0,0.049486485188113695,-0.02
0.15146851291714655,1.4673271601682358,4.861638382153175,1.7142152476405772,0.9947099303611988,1.0489832652243156,1.0631203888602132,0.9724697984092288,2.9385458725055225,3.0,4.0,1.0,0.050759046089827856,-0.02
0.11109045978908769,1.356085161610243,4.896693905051487,1.8173951864233224,0.9603075573411257,1.011050754885715,1.0307595163459058,0.9456118113688449,3.1030989630560897,3.0,4.0,1.0,0.04553193010946272,-0.02
0.08977671133529469,1.354408084713798,4.913329601436316,1.8070921836564124,0.9647961056133192,1.0215972942726965,1.0359283038350353,0.9514991489494276,3.064393335752738,3.0,4.0,1.0,0.04552691519685323,-0.02
0.10951217525847658,1.290413210761057,4.983539358132091,1.7880340395825536,0.9540320382312181,1.0075465202074187,1.017060768328477,0.9528029463136942,3.0682348417822025,3.0,4.0,1.0,0.04472285746923006,-0.02
0.10176222241797965,1.2624333132081396,4.977904038006957,1.8048736001193704,0.9519230987223821,0.9991374149172763,1.0121205932137396,0.9297779741069572,3.0842110876424655,3.0,4.0,1.0,0.044143820878957366,-0.02
0.11042570502161039,1.2913007861608898,5.009272490225632,1.6961745555585326,1.0472609948822211,1.0315448979018977,1.0423547936384054,1.0608859339785186,2.955698588445302,3.0,4.0,1.0,0.04573785819107043,-0.02
0.17376053490903887,1.4511686202488765,4.9158696819811,1.7976600717348667,1.0185572895070496,1.0388307400955532,1.058552519278512,1.0122764493360703,3.0305918459175776,3.0,4.0,1.0,0.049561059711650236,-0.02
0.3526376852307388,1.548254474637588,4.701948488525288,1.4926488245006675,0.9376882314042113,0.9808207910611196,1.0022644877851081,0.948465648493409,2.9266431520627454,3.0,4.0,1.0,0.049204221696188453,-0.02
0.17989153426453194,1.672655121943974,4.942753112899103,1.4265437171735904,0.9640647503976781,0.9825164005705596,1.0080830832452559,0.9082703573417363,2.86263535349672,3.0,4.0,1.0,0.04922424015996945,-0.02
0.10219507509443056,1.5691737231597338,4.7888426655978185,1.6643063770645463,0.9728187566402654,1.028948057152729,1.04331818732679,0.9733929936178408,2.8602408372705117,3.0,4.0,1.0,0.04731549538421093,-0.02
0.1638426522394316,1.5999704121476623,4.71473451674496,1.4184896163439744,0.9625578174394049,1.0080184296994859,1.0246532964152382,0.9622691101045394,2.862259716618905,3.0,4.0,1.0,0.049726389803633725,-0.02
0.21316256636523484,1.498372736809602,4.799031311872134,1.469058583273248,0.9931652184622284,1.0035282437441615,1.0296113433023315,0.9391820228186534,2.918891394192983,3.0,4.0,1.0,0.050144053339101546,-0.02
0.32175239109784787,1.317936120732949,4.845195160090517,1.5255803974468736,0.9643161554894659,1.0011008759699205,0.9964307889116157,0.9855500200875629,2.994713812176738,3.0,4.0,1.0,0.050340646808056465,-0.02
0.3999999724276525,1.4113686307847897,4.7405970738554,1.4793029442198877,0.9563645354063345,1.0060596933816481,1.013602327647828,0.9377062530973462,2.9871194998870485,3.0,4.0,1.0,0.052424763366061264,-0.02
0.3774603665740445,1.3367023141846444,5.01200922702573,1.4743323962913475,0.9642475074243088,0.9675720221963241,0.9954262469973775,0.9239252074871767,3.099052665237442,3.0,4.0,1.0,0.05282551867930445,-0.02
0.34451601217507954,1.3615528800182701,5.064391027234918,1.4286009288814108,0.9640412825919152,0.975955664482973,0.9983671934897047,0.9269461712076813,3.060784950301331,3.0,4.0,1.0,0.0542712883732631,-0.02
0.2798252595443887,1.2866764221791993,5.067935311880439,1.512429904088196,0.9462765150913783,1.000162383749422,1.0146688868294722,0.9242454938341368,3.1067827992081694,3.0,4.0,1.0,0.049384112978630414,-0.02
0.2988994079858852,1.2766066737999022,5.043438894997244,1.5276064461969283,0.9913240155847759,1.0179687272037812,1.0407055946839696,0.934114513443291,3.1083751403354727,3.0,4.0,1.0,0.048954185591673374,-0.02
0.08988048201536049,1.1919434155572797,5.13725515090426,1.5579717323213067,1.000669770459681,1.009230188158387,1.0326333136357624,0.9583102184994183,2.9639223117526865,3.0,4.0,1.0,0.04648521431281177,-0.019953993075192612
0.08301057876087517,1.1825745830893042,5.128894612164536,1.5779135589951656,0.9404534350382916,0.9687931989125687,0.9697650086573877,0.9147805690442252,2.9555925718551914,3.0,4.0,1.0,0.046029440341377965,-0.01995421768502242
0.05870750784838811,1.2941723856902114,5.02623410076716,1.6461030545165265,0.989173124258115,1.0344859803194708,1.035698986032581,1.014938523364665,2.908101629785606,3.0,4.0,1.0,0.04612399476221547,-0.02
0.04864046015526509,1.324511515664549,4.949037795533919,1.6564890333806606,1.0140362102294171,1.0508249862236285,1.0674125589802028,0.9438132064030018,2.9228904396283415,3.0,4.0,1.0,0.04641337630086843,-0.02
0.01681832604728827,1.320322434902994,5.1964085585412,1.705531401184858,0.9773438866125682,1.0313208314539983,1.0426494889359275,0.9857162017190096,2.9285326579493627,3.0,4.0,1.0,0.04536749365410139,-0.02
0.33463769897493767,1.3771756040570506,5.135888650728173,1.74131023257565,0.9467990940783351,1.0033709227946455,1.015073465601764,0.9367513123752134,2.9173880533365066,3.0,4.0,1.0,0.049082825637606624,-0.02
0.34253175085220383,1.3631258997935043,5.14674058857896,1.7488253855834768,0.9450747273701658,0.9874152558066988,0.995695376221903,0.9375970153716751,2.926482721099061,3.0,4.0,1.0,0.04857693368698429,-0.02
0.3250015136932412,1.3356572843284524,5.176886442885481,1.8202125391753816,0.9295370923051377,0.9743071969322473,0.9786710852499516,0.9193949103703885,3.040070820108815,3.0,4.0,1.0,0.047183422257636304,-0.02
0.27693312740066445,1.690168311210682,4.98491797646001,1.624057326440805,0.9887343618222671,1.0018454370146717,1.023525552881849,0.9562263943245994,3.0862819540547983,3.0,4.0,1.0,0.04614174034722641,-0.02
0.32202948952293653,1.6186871999891768,4.979471166336302,1.6355831084995587,0.9215199006312192,0.9775957850090646,0.991132023939405,0.9072510222881932,3.1345263312367098,3.0,4.0,1.0,0.046851230653902926,-0.02
0.33967100641743003,1.6402955512774942,5.006652466739108,1.6113584841412116,0.9433374009306262,0.9730660475859505,0.9841301760339793,0.9066233233985994,3.1116161145985206,3.0,4.0,1.0,0.04680312688096043,-0.02
0.3898550611209879,1.6824350333990565,4.904210163813711,1.5527311281985698,0.914093776153533,0.9620993209728982,0.9824915699862959,0.9021958566793424,3.0807594413182833,3.0,4.0,1.0,0.04716570764800571,-0.02
0.24682840060056677,1.6209769962964218,4.973699621210311,1.6210176288208387,0.9936742424936614,1.0002297683456798,1.027130059757546,0.946750425707211,3.1400441666432064,3.0,4.0,1.0,0.0468783472050618,-0.02
0.24198519354971465,1.5701221916213213,4.671482327296913,1.815467816953319,0.9731318330552877,0.9755878554649612,1.0035689109138026,0.9434289948274861,2.977367557949349,3.0,4.0,1.0,0.047071828681491464,-0.02
0.2616274535127511,1.6543368894894606,4.711253082578476,1.8312051779369738,0.9667157071995661,1.009295224843796,1.0258054653478317,0.9109123007752263,2.9572781745447125,3.0,4.0,1.0,0.04528165197065434,-0.02
0.25970218185077965,1.6339657078751002,4.714635336471431,1.8359157593548872,0.9651365530870799,1.011665378978993,1.027441766140853,0.9227958385671676,2.943653385107514,3.0,4.0,1.0,0.045617389376651676,-0.02
0.39830043545784233,1.5919587874506615,4.708920269900398,1.8784039962629449,1.033961840152693,1.0504525506122875,1.0706000052128088,1.0138713893616431,2.8602678501113465,3.0,4.0,1.0,0.04643604422900726,-0.02
0.37194812834441504,1.5723051678665922,4.371908934299242,1.7707499582945179,0.9841553833478504,1.036529348274025,1.0481295846919507,0.9781094847935864,3.0231350287994623,3.0,4.0,1.0,0.045687100085141735,-0.02
0.280506489213673,1.6609064812099923,4.291684848150271,1.7625923745208247,0.9575586921855787,1.0043649809125692,1.0096595914166953,0.9650707855232232,2.9663814348697315,3.0,4.0,1.0,0.047789425463222485,-0.02
0.27812815580612166,1.5707084244773757,4.31643941486485,1.7890741484249397,0.99679631184797,1.0459502488893657,1.0557834902850984,0.9922688921072521,2.935444325519535,3.0,4.0,1.0,0.04931474087073176,-0.02
0.2519740221619202,1.5705809292236281,4.3752151090540705,1.7612600685341808,0.9950527669327306,1.0423994360576303,1.0558963178900775,0.9901666262992536,2.9417556948639505,3.0,4.0,1.0,0.04732555206625966,-0.02
0.22601200002614083,1.5768942829457544,5.097437517851075,1.132458026642361,1.0078502470513102,1.0567813772711405,1.0597099005036545,0.9941679869550982,2.9410588472094013,3.0,4.0,0.0,0.05301407373408803,-0.01995401264548779
0.2699125469704618,1.5607384454483453,5.102431123366089,1.1169578133940308,0.9989714574144937,1.0734780014240057,1.0186729842449027,1.0501618939840787,2.899393731858612,3.0,4.0,0.0,0.05344050963461758,-0.019953723279699374
0.2699125469704618,1.5607384454483453,5.102431123366089,1.1169578133940308,0.9989714574144937,0.9801810612870578,0.9594282604158557,1.026744431741522,2.899393731858612,3.0,4.0,0.0,0.05344050963461758,-0.019953723279699374
0.35954009063619974,1.443227022623857,5.099590455140245,1.000874433977227,0.973011032033478,60.005924691554306,0.9749028622100774,1.0224852304489285,2.9685818864172506,3.0,4.0,0.0,0.055832203736865385,-0.01995492066615725
0.3595400822783896,1.4432270142660257,5.099590448484963,1.0008744265280476,0.9730080259150847,0.9531184589791053,0.9317846019204554,1.0007586593966133,2.9685818864172506,3.0,4.0,0.0,0.0558322036132674,-0.019954920666215015
0.3819951468583662,1.4640458883433138,5.119294790459733,1.0125452070230778,0.9516562164287844,1.0714322417425917,1.0020174357982954,0.9805088089837922,2.9652797168827147,3.0,4.0,0.0,0.05593558289593497,-0.019954726498686112
0.3819951468583662,1.4640458883433138,5.119294790459733,1.0125452070230778,0.9516562164287844,0.9312053859841625,0.9093510850474315,0.9799204815188954,2.9652797168827147,3.0,4.0,0.0,0.05593558289593497,-0.019954726498686112
0.31944699972036333,1.5312350991459527,5.0930088207572455,1.028052104038358,1.004035254047174,1.0970001637228908,1.0945731800339478,0.9752997583208085,2.9196979157214717,3.0,4.0,0.0,0.0539914753925215,-0.019954537906957115
0.30574766042704715,1.4721682120636455,5.069363468345295,1.0599364569726615,0.9072249898196617,-290.55024732589476,1.049068583259071,1.0091764173731839,2.936578015754263,3.0,4.0,0.0,0.05556942266640234,-0.019954425893594765
0.3057476609229216,1.47216821255964,5.069363468576896,1.0599364571945917,0.9072249100162778,0.9893276083512386,0.9991194214630181,0.9802752717779094,2.936578015754263,3.0,4.0,0.0,0.055569422647698305,-0.019954425893594082
0.29621351229352677,1.5060980853065544,5.115685928371179,1.1521775644851793,0.9205651704687112,1.097730456425719,0.9753140840099463,0.9376669094865636,2.956387703635388,3.0,4.0,0.0,0.05488403667226441,-0.019953323803943542
0.29621351229352677,1.5060980853065544,5.115685928371179,1.1521775644851793,0.9205651704687111,0.8955203413064514,0.8734871451165607,0.9376669094865637,2.956387703635388,3.0,4.0,0.0,0.05488403667226441,-0.019953323803943542
0.30129810777660027,1.3935714844476852,5.07639957122666,1.1440548098755325,0.9418138925043228,0.9855694459295361,0.9913463983543557,0.961845237750427,2.8933331910022355,3.0,4.0,0.0,0.056718795556616595,-0.019953454918386453
0.30129810777659893,1.3935714844476839,5.076399571226658,1.1440548098755314,0.9418138925041654,0.9855694459295885,0.9913463983541067,0.9618452377507247,2.8933331910022355,3.0,4.0,0.0,0.056718795556616804,-0.01995345491837835
0.37725179076580895,1.3693264138440657,4.931064884994752,1.4015625330280255,1.0201603822546665,1.0628473700066572,1.0605898874546793,1.0260065596452967,2.8914004656904395,3.0,4.0,0.0,0.05380128666613597,-0.02
0.37906142241732127,1.490495222614201,4.820704709699502,1.3023986235546177,0.9942374411314774,1.0797878662799787,0.981251173376454,1.044705418807866,2.960729697338301,3.0,4.0,0.0,0.053400361892260065,-0.02
0.37906142241732127,1.490495222614201,4.820704709699502,1.3023986235546177,0.9942374411314774,0.9750765008271401,0.9543498278826926,1.0212280101430449,2.960729697338301,3.0,4.0,0.0,0.053400361892260065,-0.02
0.3147238899445534,1.4204911772564084,4.859277262914756,1.2952166683690722,1.043092191369528,1.0613850982074775,1.0683190646929965,1.0021331040765153,2.940657374027211,3.0,4.0,0.0,0.054240353263001195,-0.02
0.3147238899445527,1.4204911772564077,4.859277262914756,1.2952166683690716,1.0430921913700355,1.061385098207499,1.0683190646928085,1.002133104076294,2.940657374027211,3.0,4.0,0.0,0.05424035326299983,-0.02
0.3672299314448884,1.689169589467981,4.747393674492323,1.0856139476268793,0.9604117737449761,0.92945618289795,1.0150514237030934,0.9011590673031468,2.877087059543452,3.0,4.0,0.0,0.05051872869209538,-0.019953416105932528
0.3672299314448884,1.689169589467981,4.747393674492323,1.0856139476268793,0.9604117737449762,0.9661856615015241,0.9897186014833039,0.9011590673031467,2.877087059543452,3.0,4.0,0.0,0.05051872869209538,-0.019953416105932528
0.20473350246289015,1.6766691812918184,5.078028013891356,0.9618333775319868,1.0067496280441068,1.0028509945277488,1.0655518520162965,1.0201512569926494,2.9370119535324566,3.0,4.0,0.0,0.05033065193304567,-0.01995553518347513
0.20473350246289015,1.6766691812918184,5.078028013891356,0.9618333775319868,1.0067496280441068,1.03292012092642,1.0513687935198668,1.0201512569926494,2.9370119535324566,3.0,4.0,0.0,0.05033065193304567,-0.01995553518347513
0.2776563562984371,1.6661141949375955,5.136325660611565,0.9628229786155973,1.0170762215820977,1.0349968292997271,1.0703610329708275,1.0354290818922716,3.104961256463739,3.0,4.0,0.0,0.050810599385402264,-0.019955477291367988
0.2776563562984371,1.6661141949375955,5.136325660611565,0.9628229786155973,1.0170762215820977,1.0443433155786064,1.0623628768651812,1.0354290818922716,3.104961256463739,3.0,4.0,0.0,0.050810599385402264,-0.019955477291367988
0.1466547500650402,1.6175262080781279,5.028291930283012,1.1456782949243007,0.9427709203633539,1.014422440932103,1.0824600924744312,1.009224118304849,2.9462720385803904,3.0,4.0,0.0,0.051882800620527685,-0.019954844919527898
0.1466547500650414,1.617526208078129,5.028291930283014,1.1456782949243036,0.9427709203633903,0.9820778653255146,0.9994785992722156,0.9964850006953568,2.9462720385803904,3.0,4.0,0.0,0.051882800620515944,-0.019954844919534333
0.12751275075338403,1.5861110468868054,5.050088735623806,1.104110390681857,0.9689533694899826,1.0726166513931032,1.0338939631762136,1.004367063598894,2.980876216828915,3.0,4.0,0.0,0.0524884882322391,-0.019955691841727685
0.12751275075338403,1.5861110468868054,5.050088735623806,1.104110390681857,0.9689533694899826,1.0266617922357282,1.0338939631762138,1.004367063598894,2.980876216828915,3.0,4.0,0.0,0.0524884882322391,-0.019955691841727685
0.2090143384150651,1.6221791785413262,4.938825286421614,1.1617225263716722,1.0144583453767027,0.9073833169943992,1.093642442926817,0.9685200496378271,2.8515846205477047,3.0,4.0,0.0,0.05185974002638896,-0.019953522122741926
