PG2,VM34,VM31,VM35,VM32,VM36,VM33,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,N0,flow_viol,over_volt,under_volt,N1,damping,distance
0.13124230373568838,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6838382517725293,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.039844268252612315,-0.13527701623559413
0.13124230373568838,0.8397104803383965,0.9813258839990476,0.8168267345947777,0.8882161830067098,0.8221914466401812,0.8619848102489798,0.15189999999999998,0.0168,0.0532,0.6838382517725293,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.10595402777777775,0,0.039844268252612315,-0.13527701623559413
0.1642036493998357,0.968077814112889,0.9785462873370506,1.0168282910429496,1.0295545193424085,0.990484280609976,1.0498003459306495,0.15189999999999998,0.0168,0.0532,0.6678026185101297,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,2.2805555555554464e-5,0.0,0,0.04028455065787701,-0.1459586435324785
0.1642036493998357,0.9538799241385265,0.9785462873370506,1.0168282910429496,0.96856745091584,0.9636533953889185,0.9620079905636225,0.15189999999999998,0.0168,0.0532,0.6678026185101297,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.04028455065787701,-0.1459586435324785
0.13466149619093465,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.635271702985128,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03963585087603651,-0.14671415710764163
0.13466149619093465,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.635271702985128,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03963585087603651,-0.14671415710764163
0.11781136535168053,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6886510297007885,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03971517494635148,-0.1313709732862334
0.11781136535168053,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6886510297007885,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03971517494635148,-0.1313709732862334
0.1402195181575471,0.9831412194104905,1.0060104293465653,1.0232620236462369,1.0096477988373072,0.9998058906488377,0.97950586866606,0.15189999999999998,0.0168,0.0532,0.6677255179087981,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.039879958868649305,-0.14072926584575096
0.1402195181575471,0.9771144012344039,1.0060104293465653,1.0232620236462369,0.9935832489672694,0.9998058906488377,0.97950586866606,0.15189999999999998,0.0168,0.0532,0.6677255179087981,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.039879958868649305,-0.14072926584575096
0.9188391894749891,0.9658901296593594,1.0349025184538836,0.9772356544195709,1.0240025453530464,0.9855769043981113,0.9992013846713206,0.15189999999999998,0.0168,0.0532,0.7079757321497109,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.054816910642156165,-0.13881542849966005
0.9188391894749891,0.9658901296593594,1.0349025184538836,0.9772356544195709,1.0214071111764107,0.9855769043981113,0.9975951045922704,0.15189999999999998,0.0168,0.0532,0.7079757321497109,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.054816910642156165,-0.13881542849966005
0.9207085898652939,0.965452789623595,1.03628921425889,0.9763802535392577,1.0240842822770453,0.9846952446733606,1.0003911778260595,0.15189999999999998,0.0168,0.0532,0.7026227139991464,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.05483594186307818,-0.1387728069365929
0.9207085898652939,0.965452789623595,1.03628921425889,0.9763802535392577,1.0223058708081056,0.9846952446733606,0.9983335069310086,0.15189999999999998,0.0168,0.0532,0.7026227139991464,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.05483594186307818,-0.1387728069365929
0.9178499382947438,0.9656001474706262,1.0358969236905577,0.9759431819057978,1.0253989169635804,0.9843773881050011,1.0022050411423202,0.15189999999999998,0.0168,0.0532,0.6723533409901356,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.054927463649371816,-0.1385794768126241
0.9178499382947438,0.9656001474706262,1.0358969236905577,0.9759431819057978,1.022758467715077,0.9843773881050011,1.0005172884013491,0.15189999999999998,0.0168,0.0532,0.6723533409901356,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.054927463649371816,-0.1385794768126241
0.9201286694966668,0.9650990358152867,1.0366990051869471,0.9777833523069709,1.0252840392889693,0.9844368111921074,0.9998248808290459,0.15189999999999998,0.0168,0.0532,0.7047849422437847,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,6.805555555556965e-6,0.0,0,0.05482847231247906,-0.13878943266571733
0.9201286694966668,0.9650990358152867,1.0366990051869471,0.9777833523069709,1.0224467748096282,0.9844368111921074,0.9982173702717805,0.15189999999999998,0.0168,0.0532,0.7047849422437847,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,6.666666666667166e-6,0.0,0,0.05482847231247906,-0.13878943266571733
0.9205078026800727,0.967643993461912,1.0358289013950175,0.9779931214444043,1.023716234142621,0.9857488618766596,0.9975105088480425,0.15189999999999998,0.0168,0.0532,0.7115915739730302,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.05480959585221692,-0.13883706025870177
0.9205078026800727,0.967643993461912,1.0358289013950175,0.9779931214444043,1.0222618912492463,0.9857488618766596,0.9975105088480425,0.15189999999999998,0.0168,0.0532,0.7115915739730302,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.05480959585221692,-0.13883706025870177
0.13482940048572997,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03975791979960713,-0.14138721907953294
0.13499755043578,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13499755043578,0.9721704096761323
0.13516594622938655,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976031437682773,-0.14142388534355416
0.13533458833523082,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13516594622938655,0.9721704096761323
0.1355034770765651,0.9721704096761323,0.9813852241251936,1.0113299420867161,1.0351491288098114,1.005153143066702,1.0135062832125525,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.039762715762835174,-0.14146063279087268
0.13482940048572997,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13533458833523082,0.9721704096761323
0.13499755043568903,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976512820019329,-0.14149738567206566
0.1351659462048418,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.1355034770765651,0.9721704096761323
0.13533458831062403,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976754528613786,-0.1415342607499348
0.13550347705189852,0.9656675361026742,0.9813852241251936,1.0113299420867161,0.9757976604715893,1.005153143066702,0.9735639497222345,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13482940048572997,0.9656675361026742
0.11795415044614603,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03975791979960713,-0.14138721907953294
0.11809715133434927,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13499755043568903,0.9656675361026742
0.11824036845935972,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976031450974609,-0.1414238881240106
0.11838380257151727,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.1351659462048418,0.9656675361026742
0.11852745316638715,0.9789784487179202,0.9788812779343135,1.0129930792401196,1.0298225602613948,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976271576323485,-0.1414606327750499
0.11795415044614603,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13533458831062403,0.9656675361026742
0.11809715133434927,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.0397651282005618,-0.141497385655879
0.11824036845935972,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.13550347705189852,0.9656675361026742
0.11838380257151727,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03976754556386386,-0.14153425540590686
0.11852745316638715,0.9590536934525603,0.9788812779343135,1.0129930792401196,0.968058799163874,1.0305773939553922,0.9487909087039695,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.11795415044614603,0.9789784487179202
0.13140518082115957,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03954190187445959,-0.13771962177590902
0.1315682984136765,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.11809715133434927,0.9789784487179202
0.13173165692371694,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.03954352995772241,-0.1377505910722982
0.13189525625574247,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.11824036845935972,0.9789784487179202
0.13205909659077034,1.0163945628984294,0.9813258839990476,0.9476277549849932,0.9552440727939954,0.9659889172624169,1.0481944277619595,0.15189999999999998,0.0168,0.0532,0.6594,0.1596,0.21,0.0406,0.07839999999999998,0.043399999999999994,0.057399999999999986,0.0245,0.063,0.0224,0.06649999999999999,0.0154,0.12249999999999998,0.0224,0.06089999999999999,0.0245,0.0168,0.07419999999999999,0.0,0.0,0.0,0.0,0,0.039545164207355384,-0.13778160225982705
