PG2,PG3,PG4,PG5,PG6,VM8,VM1,VM11,VM2,VM13,VM5,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,Feas
0.25329127354529324,0.20880230088287552,0.13174872700588255,0.13368442506183512,0.14637406636573316,1.0207076977625777,1.0500000094466655,1.0471676863274377,1.0372377960684007,1.0438917149359197,1.0179551667952442,0.19357862586004168,0.019817179125315013,0.07499845655359538,0.7796876433428939,0.191308549825891,0.26628310679207917,0.05502569748368169,0.1002673485555893,0.05629250855466644,0.07822826397175434,0.031023883323915185,0.08438922126167743,0.02982160001887671,0.07925542341707578,0.02119319628389804,0.14671337734778295,0.0262733481137101,0.07790448953666916,0.028474550921884022,0.02183307178110397,0.09876689451096758,1.0
0.24996375347503957,0.20663957129736993,0.1285105738828475,0.13306390742041038,0.14749292620472823,1.0206582580379293,1.0500000094400939,1.047153691773706,1.037192713924594,1.0436965846321224,1.0180177819741476,0.19500474069942633,0.020993707980667815,0.0755445632518932,0.7786575892934618,0.1907559673216578,0.26496187002354543,0.05533754002687999,0.10080400744547853,0.05545567386842791,0.07663663634716693,0.03257608992468912,0.0850881850865743,0.03154216743318941,0.0777422250836746,0.020991552218152538,0.14720718827623921,0.026302327774295448,0.0777189060076601,0.02924652684100903,0.023058584492760683,0.09751951847416222,1.0
0.25006269001397097,0.2060254609562947,0.12678363713247137,0.13202217786399034,0.14906113962222206,1.0206677842474061,1.0500000094407296,1.0467980988040164,1.0371937904336115,1.043649478506881,1.0179944266795062,0.1949523897644066,0.021273875546905817,0.07599857054837848,0.7786474255430157,0.19086846262986326,0.2631064819297107,0.05444135768870407,0.10061204017604265,0.055317718110511956,0.07644272618881837,0.03157462230980236,0.08393146986808647,0.03159698311148497,0.07894057904514226,0.0217253775567127,0.14693440957772883,0.02574316499649185,0.07828245111740785,0.02916278663521132,0.022900957123808977,0.09794585167132959,1.0
0.24787763144950178,0.21529750510901838,0.12318217236516078,0.12756570522342958,0.14911568058797586,1.0206236740611887,1.0499999889013811,1.0460274787121553,1.0371612106807155,1.0430755548257706,1.01806178802846,0.19567306280640478,0.020954141711136347,0.07566386231154704,0.7855688946257693,0.19258441548624855,0.26012289247295867,0.05139990910071594,0.10027930784775554,0.05694351322616512,0.07654318890706233,0.0345838269361013,0.08557229711002332,0.026564201044397908,0.07793515396241668,0.021922737786809775,0.14703928709841763,0.025900973045811338,0.07705630191400557,0.03428733225550024,0.020472420871708464,0.10106572664990558,1.0
0.2399294142365313,0.19452266826223594,0.1381699386624204,0.12542234892475784,0.13930475314047414,1.020938865569127,1.0500000094202249,1.0472713847411865,1.0370438572294325,1.0443168538939376,1.0182147864027236,0.20498683824979588,0.022502390632152883,0.0679862223387343,0.7939254048886016,0.1891773143507075,0.25658393814499614,0.055531418662971524,0.10809734958181047,0.06087885659323187,0.08105851528660205,0.029528941878794544,0.08726482502819538,0.02758998785045285,0.07754299244101996,0.020230861185868088,0.149213490030225,0.03066089331074043,0.07069772301544813,0.032729551327275196,0.023107104078715125,0.10173197629128959,1.0
0.24641990549091797,0.2151724771008794,0.1340727694856201,0.1312156977865568,0.14448949512211723,1.020822256728305,1.0499999885303186,1.0471830673748,1.0370218370743969,1.0442812603165774,1.0182309047530682,0.21371434926536906,0.023675814784775782,0.06720145924463289,0.7964006946134893,0.18686491478029352,0.26101720075522683,0.04868784655123005,0.10956592013543155,0.060459701116688684,0.07767477302374745,0.03241860536442714,0.08931344091834943,0.029935417161088416,0.07779503882039501,0.021510680549389902,0.15153491113197312,0.030683537395575,0.0702418063495026,0.030421953061238672,0.02342153049871291,0.10238685953795058,1.0
0.2510376473620568,0.2098151328364756,0.14020665537601548,0.12383734516254839,0.1502942197797355,1.0103492206385547,1.049999931060489,0.9978079217858637,1.0329333881613278,1.012166229851655,1.0094648912381348,0.20784371127515822,0.019436126955588825,0.06936933568626538,0.7957846733492671,0.18473918236868275,0.26746891607358564,0.054673016725213734,0.10366515168239417,0.0542754804063201,0.06755663147744485,0.030802083448403142,0.07492753717864277,0.031235502635430283,0.08522868995424547,0.019292061745298888,0.14673694938798518,0.028158948467746955,0.07016217900558394,0.032243366000472215,0.02137828070986124,0.08746867786445829,1.0
0.23815488905911045,0.20833084105360553,0.127375960251222,0.11756292369916468,0.15214518458298235,1.010016319159616,1.0500000062469668,0.9969410115642862,1.0328037827769032,1.0111392739896852,1.0097055114621554,0.20464456622529936,0.020265897747624904,0.07143451781990641,0.789180732408436,0.18729985255548887,0.2608626221882067,0.04765262068341598,0.10059715538317965,0.060300258008998305,0.06697816342318075,0.03180250266640358,0.08074668150751528,0.029333914426485322,0.08788719981068303,0.01913877682634989,0.14604088757570155,0.02918640342413073,0.07434570067052379,0.030005123823318887,0.021852542043678258,0.08745495377671779,1.0
0.25127647283458304,0.22240411451978298,0.12384986770173013,0.12793460474826474,0.14606218236680105,1.0173457744778351,1.0499999819692936,1.0375714768583957,1.0358169974643412,1.027267561707946,1.0158323674870673,0.2034541165412715,0.022026730714210154,0.07299661711270168,0.8052646859190776,0.1962785433837359,0.2674881169989825,0.05751982384628676,0.10765175744913674,0.04995374597363263,0.07060026168910373,0.02986422684155441,0.07972261308986017,0.030717733296679168,0.08288745362853854,0.01860757126100307,0.14126039733387272,0.030106309598112894,0.07287943057863058,0.032519168577137915,0.023199868173796715,0.09221459086700419,1.0
0.2509075016658304,0.22325708289384608,0.12402556709259062,0.1277756992445454,0.14561324427469627,1.0187150938503338,1.0499999850195163,1.0431961245991255,1.0363329451743617,1.0309336366279682,1.0169185217353622,0.20492575954255488,0.022591060353778416,0.073615913741553,0.8046850523376834,0.19576084406768954,0.26705108566450997,0.05712318796661806,0.10830521496980351,0.05027608338602283,0.07016587903043162,0.029479412750863042,0.0781981768728089,0.03068017067777162,0.08202337021619074,0.018154576192207193,0.14218239618819445,0.02987287563103581,0.07356082405503726,0.03224356769777313,0.02322627013782775,0.0926088451334464,1.0
0.25292876003432563,0.22586255748281348,0.1230828296897423,0.1251257622344243,0.14266683282563125,1.0090029673686014,1.0499998968729622,0.9994574119939058,1.0325711465907883,1.0047606354096101,1.0095043999372297,0.2067041886834533,0.023208589920803213,0.07463222099699421,0.8031584357422261,0.19660969374468493,0.26619643837847046,0.057692217148345167,0.1078609317071821,0.05009391228455007,0.07339714407406069,0.032396776697746064,0.07940753529624829,0.027043838319456164,0.07996505537887703,0.017864423670282892,0.14418910491275347,0.030999453830124347,0.07714488171377758,0.02922787831508456,0.022668212772500546,0.08991571876547051,1.0
0.2520702847542476,0.20086927337622862,0.12453340296624751,0.12447849212416512,0.14442902395221324,1.0097393742267793,1.0500000061804813,0.9991389499501764,1.032864162596432,1.0104510268183031,1.0098513931110902,0.2045951340352341,0.022356075563501863,0.07430924195865125,0.8003161035637343,0.1969383671182574,0.2619953002750942,0.056496860176181454,0.1081132832236929,0.052633606512710485,0.0738574771920051,0.03426134387982374,0.08267758825327694,0.026500080873499803,0.07615058002671402,0.020424775073352684,0.14251592959472204,0.03164227425554854,0.07834565210854048,0.02908108828645369,0.01958939038296091,0.09156489840842667,1.0
0.24051512834142785,0.2011337489267265,0.13243818925179948,0.13523632247763864,0.15393411910148677,1.0100364508858135,1.0500000062845332,0.9995782683234817,1.0328122396882096,1.0102621599567723,1.0096455938216766,0.20644492476482898,0.02384361487197805,0.07193065230890804,0.7942895197719567,0.1919883609161502,0.268573720471509,0.05174048335023793,0.09870695663376436,0.052478125477719274,0.06944233378678195,0.028367679275409147,0.0873021982110097,0.03166461376364118,0.08000059783845266,0.02003071563908939,0.15103791123478127,0.02573254015123931,0.07673630122466944,0.034289337415769984,0.02201155100160587,0.08706644087022089,1.0
0.23098786919428255,0.2141857212142092,0.1350811582483382,0.14350742629018493,0.15666570049134,1.013575319430326,1.0499999657859125,1.0182730813496588,1.0341064741497574,1.0192954978351905,1.0125802076390649,0.208776005628823,0.01963401271359845,0.07585103909286937,0.8001037803440849,0.19769556749673453,0.2707581887544948,0.051329462812749437,0.0945925658377651,0.05009060109062118,0.07346896541748854,0.03448419870284832,0.08901838341529207,0.026409020747237624,0.089719928110908,0.01819831355986832,0.15202943300767965,0.027236104021728044,0.07950693704837444,0.02924996070001097,0.022656260005052834,0.09118222569661777,1.0
0.2318691906598827,0.21832320027853158,0.14521692144422008,0.13478528124440983,0.15043801909421226,1.0206541237266107,1.0499999884366384,1.0499967999650164,1.036981411706827,1.0427768179701478,1.0182726611985857,0.20218389082175722,0.022690609886813193,0.07312283551491978,0.7960720499961333,0.1942607766902712,0.27798358668182244,0.05757962965121497,0.09891139476771699,0.0575142807899156,0.07366715319829163,0.031050986941099264,0.08828047505384384,0.027152813202823294,0.09350724466345373,0.02123360863990065,0.16601544994943823,0.026837938027982712,0.08028017189528117,0.03006540802480757,0.021463511227564527,0.09644486024983422,1.0
0.2315810090830467,0.20937545802254662,0.14706136808721926,0.13382853792742738,0.1528218843396098,1.0206666420351578,1.0499999884727658,1.0499968213949566,1.0369860649676546,1.04299158194043,1.0182778266267845,0.20229437447168452,0.021944075890929022,0.07181272695367528,0.7947840127262045,0.19507636102196602,0.2806943242474954,0.057374027876949195,0.09931895502159499,0.06064523924518697,0.07269735556757977,0.032412085594543893,0.08696216531877039,0.027734509900860693,0.093049350994754,0.021729469957175087,0.1659566510724295,0.02589858206126736,0.08113286721572435,0.030023379876577886,0.021674490683675624,0.09883078792189982,1.0
0.23341102661052332,0.21218791280119298,0.15000022876986976,0.12616584004560205,0.15532017783652272,1.0207574394399723,1.049999988638727,1.0499958121863286,1.0370293087210367,1.0430687492376913,1.0182213823298565,0.20157197753610623,0.023616986133456055,0.07143951567265276,0.792259260890125,0.1963902590991932,0.2808806516818442,0.05340420475764727,0.09118996848529899,0.06169551977954198,0.07202810912031456,0.02945205193796476,0.08921396798424146,0.026449887815045973,0.0894151429311706,0.017826171563432584,0.16531577323139218,0.027980894785946096,0.08072497811363884,0.028689608881712382,0.02277722950471074,0.0998700392601473,1.0
0.23292434134602313,0.2109341913980059,0.15060161737455027,0.12529449972583803,0.15193106561385003,1.0206707098651253,1.0499999886070344,1.0499967519216222,1.037040150701434,1.0427871934296824,1.0182700232163244,0.19750080540460624,0.02296581734390402,0.07411755212507716,0.789211924595955,0.199839552835305,0.2823350560260832,0.05648771531581342,0.09219829924557672,0.06068856154892529,0.07046611185609572,0.034895526406298394,0.07874278478124637,0.027105995122851334,0.08895106135237299,0.019358542242343516,0.17423282344081797,0.030649155574370774,0.07835872420376869,0.03237758111709053,0.020487396244506757,0.0993421929318557,1.0
0.23726518652617967,0.21324159825464614,0.15680397411118532,0.11501019637755779,0.14526821761616845,1.0207687868847495,1.050000009421614,1.0499997576602842,1.0370202820211336,1.0428630182179184,1.0182267923494988,0.20559366044638924,0.01953955609553802,0.07379878003796489,0.7847288660175388,0.20137672042672525,0.2833941456995425,0.05606542225735468,0.09226615165239994,0.056006900902989126,0.06881280123582444,0.030747547057731958,0.07646502591246175,0.027012405943207318,0.09470919336611522,0.018746038918162795,0.17031196805008783,0.02624235753560866,0.08263940159994622,0.029198547323021396,0.023307987207169718,0.09970698562386474,1.0
0.23026795590335372,0.23836883869593964,0.15819789457373715,0.12327167670779565,0.14130995447221065,1.0163355076416491,1.0499999778284057,1.0381097039876324,1.0352181759502126,1.022961132935099,1.014813246803839,0.19511300724666603,0.020796100142874457,0.07356992860221614,0.7884985287420989,0.20000245944020914,0.2795817916383648,0.05364500453713126,0.09885397630108446,0.05068938883488818,0.06570087907161695,0.029082975803024987,0.07634319011703349,0.027633597222582944,0.08592991514584321,0.018722018024346504,0.17241705853059075,0.02706558645157098,0.0795534343585143,0.03372770641356199,0.022774389665944444,0.09189835115063943,1.0
0.23225095642052226,0.21811719797696186,0.1578603201871271,0.1197498717596807,0.14477982024216565,1.018651455978127,1.0500000092070176,1.0496785696625357,1.0361585409425578,1.0309770033970131,1.01665950132128,0.19515553079512996,0.023395232093842186,0.07104898657660683,0.7858704215718412,0.19321995265929032,0.2797331552039791,0.054900618390299125,0.09914468772103392,0.05029262233822382,0.069468002489879,0.028648484847425777,0.07818722043265473,0.02716071929529612,0.08587685881654344,0.021762988071282685,0.17451909648014827,0.030028304976294086,0.07658701150880111,0.032774829602997005,0.022075470803807,0.09303388077115177,1.0
0.23266566054889032,0.22673857006199227,0.1562427706152323,0.11944207448006879,0.1474570049871704,1.0199667464499602,1.0499999868709924,1.0499980441919967,1.0366589435170142,1.0340075880162745,1.0175827330562552,0.1953823306941463,0.022115858707744743,0.0724939816585664,0.7878155189261913,0.19299892095303692,0.27905067716703735,0.054695408642102275,0.09966467470148728,0.05043142463496963,0.06796335283176035,0.028233302754600263,0.07767633030621185,0.030233429687716806,0.08405198768772552,0.01966241663406375,0.17440294978085114,0.030681955722229287,0.07912256484518328,0.03491029339849082,0.022369989137614454,0.09389681511377124,1.0
0.23161158726024259,0.22013771348376918,0.15780617648465167,0.12443188271505723,0.14623288061080728,1.010395806874235,1.0500000064649164,1.0086812181214175,1.0328940154401614,1.0113883232316045,1.0095236326736887,0.19171115909234437,0.022223493390574795,0.06813406159996495,0.7873661469503452,0.19500639030707528,0.2760908019353802,0.050142794190628684,0.09543121605886913,0.05178489209859196,0.06931217438618587,0.03145489480946373,0.08008275362621564,0.029935808522060632,0.08652001124900092,0.021795250286007314,0.1699569782575442,0.025615331903679695,0.0833715587396944,0.03463666616673644,0.02086962306529823,0.09060188337198623,1.0
0.23005918139547013,0.23323117141263247,0.15923838043946548,0.12416867801543288,0.14464463857147608,1.021194729840298,1.0499999890971679,1.0499979671742545,1.0371541637836874,1.0430606960768505,1.0179119725832406,0.18687441015986125,0.020057927418795075,0.06774228590214751,0.7859894222064243,0.19335985245295895,0.27255238731822595,0.046649287833043604,0.09309230085396655,0.05556721888182598,0.07044850593619727,0.02914710596456449,0.08065625278688833,0.029489460451711587,0.09201424957718721,0.019350707680245934,0.1740152900684325,0.027075921218951478,0.08461511956868624,0.028863830246779885,0.022319033563847318,0.1051240543233227,1.0
0.2323653567647264,0.22334020053384232,0.16159099557235407,0.11623627737745058,0.14555154549390065,1.0210659203616745,1.0500000094346469,1.049999903102868,1.0371198125706826,1.043638568063765,1.018105962579565,0.19058539750347242,0.02374483041731504,0.06555469672816269,0.7838644566473758,0.18952795912953072,0.2735452665049749,0.04739107791589952,0.09909393685492812,0.05962686777606881,0.07097123275141098,0.0316062280052744,0.08226717337989378,0.03109753470159032,0.09422231995920291,0.020872491309205855,0.1722246861657787,0.030193390154222243,0.08226482192494829,0.030922196287553945,0.01982114004680869,0.10494632980435663,1.0
0.2314478325144349,0.22223631240794864,0.1590954185863269,0.12082606624252683,0.14175129552752821,1.0206970209374295,1.0500000093974928,1.049999915828516,1.0369289266314257,1.0392122946230429,1.0177150869707052,0.19028142426053019,0.02198145131228928,0.06093257897538684,0.7821655128207703,0.1887894079349979,0.27259295385620413,0.04714344482825842,0.09979853453195664,0.05454560821328719,0.06577469378603121,0.0332974643427531,0.07954989403658265,0.029643920665851357,0.09244275837480685,0.02154600793885703,0.17029165037402294,0.03184802390900194,0.08189334629983479,0.02954491386179817,0.02299410927544376,0.10515910257892395,1.0
0.2538643364186555,0.2273393376506828,0.1699890652415393,0.12106048183113619,0.13932268506074838,1.0215787354247794,1.0499999894755017,1.0499987942052726,1.0372961641219387,1.0446994769194453,1.0176886871658193,0.19690234169736148,0.021044399798641727,0.0630481603011609,0.7720837645632758,0.18429645993924884,0.2693303109045109,0.055449279339624666,0.09661763431924915,0.058801438444990285,0.07851593320906476,0.028285318474967944,0.07716865874680079,0.027163021572861507,0.0934380551217608,0.018342854776917328,0.17142475467209095,0.03073762621040156,0.0855303592040741,0.03368714105916564,0.02090392944945729,0.09872251276372272,1.0
0.25179005117244296,0.2285742502591676,0.16660013137239824,0.12276893573518535,0.14127387518257672,1.0213876740100465,1.0499999893461742,1.0499988422166968,1.0372583556154544,1.0439236119393431,1.017813496169727,0.19689224705659142,0.01927266978036841,0.06367901378162712,0.7666999615852083,0.1873143636046219,0.27045829819781525,0.057672706995044225,0.0948398354150355,0.060508234747086935,0.08193761549941743,0.03117407008009924,0.07866792349668425,0.029229058695454155,0.09391269098585257,0.020520142556592888,0.1721796784223269,0.026247432025836223,0.08659031063111125,0.034897221788898584,0.019624086660023164,0.09892845507281887,1.0
0.2504127718210586,0.22833951449761467,0.16680214888723555,0.12272776787983088,0.14115529976096405,1.0213692602020448,1.0499999892970564,1.0499988955986015,1.0372462954826462,1.0438890958654936,1.0178484732198667,0.19633336925153208,0.019616674254292008,0.06421878973808874,0.7667246817706033,0.18739912115211171,0.26973157415459603,0.057355504926803864,0.0950540976401435,0.06080539667613622,0.08183976688849458,0.031121126432179253,0.08052292250165066,0.02853700072315917,0.0937938234531073,0.019967210081499268,0.17323940527529907,0.026355756975871628,0.08620519093666808,0.034847608012378455,0.019666924631832304,0.09846533841630194,1.0
