PG1,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,VM37,VM33,VM30,VM34,VM31,VM35,VM36,VM39,VM38,VM32,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,N0,flow_viol,over_volt,under_volt,N1,damping,distance
8.11139103888765,7.250000067687422,6.520000049643946,4.979490276636847,-4.416277492873957e-9,5.800000044962742,5.640000047864432,5.807232307884136,0.06204104960969796,1.0009422839321942,0.9399999901283633,1.0600000105267606,0.9687490732879895,0.9399999901575542,0.9469147208911562,1.0507255208738406,1.03585992097505,0.9399999901477897,0.9831058351128797,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.031938754547927425,-0.1
1.0241550751800845,-1.884935564372146e-9,-4.284874278607858e-9,5.080000046169851,6.870000066519585,5.800000055780187,5.6400000526921605,8.650000083772312,11.000000105791155,1.0210117696530876,1.0237334987232591,1.0600000104043745,0.9709464288866191,0.9399999900694022,1.0600000104965805,1.031339750397296,0.9860791962819239,0.9399999902178792,1.0246732183669338,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03571340824767708,-0.1
8.871136512860444,4.564524319167505,6.520000056625406,4.97911805821346,-5.285888453898092e-9,5.80000004061239,-4.6691881167900615e-9,2.287207404966648,11.000000103989205,1.0600000105249447,0.9408255002835209,1.0349004807915856,0.973064266385144,0.9399999905365133,0.9563829078791163,1.0600000098128946,0.9811931356951531,0.9399999907528772,1.0046606582191393,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05450633042527909,-0.1
4.959199066222515,7.250000070140377,6.520000057243859,4.969186371897545,3.831125378902408e-9,5.800000055786007,5.640000050948619,2.334039489607787,11.000000105273996,0.9987901557226173,0.9485907511579835,1.031635284120622,0.9844888060157779,0.9399999900647192,1.0600000105470198,1.0244275174809339,1.0600000105184546,0.9399999900777706,0.9551292658635403,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05785950975807036,-0.1
8.89044435225987,7.2500000640751265,-5.04291488613578e-9,5.080000027680726,6.87000005902796,-6.633669668398909e-9,-6.279785028727217e-9,8.650000084954149,7.22543249093589,0.9645194203247046,0.9399999901968267,0.9839788510186582,0.9675101624078609,0.9826052774100963,0.9399999901787927,0.962391364403514,0.9399999901017573,1.05919881156301,0.9810553996137973,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.030152572523766772,-0.1
5.7484106646074,-4.37531666798145e-9,6.520000057659826,4.98032237208808,4.306888525383358,5.800000054534827,5.640000049138195,-6.065239918404233e-9,11.00000010129,0.9993908877334814,0.9399999903381894,1.0600000105456417,0.9698406860923044,0.9399999900746874,0.9403126200213154,1.046720695483501,1.059200631407353,0.9399999902227136,1.0191970089382942,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05591432459962114,-0.1
-5.648308685499004e-9,7.2500000699686495,6.52000006068019,-5.400107652837991e-9,6.870000062476322,-6.1770624589428354e-9,5.64000005277646,8.650000084925228,9.09395166810365,1.0201752628719305,0.983250753786718,1.0345611125879406,0.9399999901193836,0.9399999901040549,0.9399999900816687,0.9703189040480563,1.060000010523233,1.0453517819290212,0.9414838900894184,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.0412514845640104,-0.1
0.5866138172774475,7.25000007128272,-3.7052892067451602e-9,5.0800000466872,-4.709136431078185e-9,5.800000055811516,5.640000054698193,8.650000085412413,11.00000010788448,1.004807238049667,0.9399999900387668,1.0197202656942137,0.9467228737056503,0.9897826708704308,1.060000010403854,1.0228910961406266,0.963667288474507,1.0409608005651854,0.9504194868160268,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03765788406965899,-0.1
3.996269740546324,7.2500000694975535,6.5200000594454774,4.535944951881015,6.870000065389662,-6.009370476550401e-9,5.640000050339209,4.556029800399216,11.000000105416392,0.9976984982305316,1.014749373028523,1.0251211158942575,1.0155401263407569,0.9399999900818989,0.9399999902746345,0.9742622388107114,1.0600000105671814,0.9399999902171589,0.9462481894483747,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05836412056183788,-0.1
6.933159937121186,-6.7801732904311374e-9,-6.184656667205174e-9,5.080000038174495,6.87000006563066,5.800000053902488,-8.543528087806117e-9,8.650000084630326,11.000000075837017,1.0064372918566467,0.9431194568666758,1.0308790416709879,0.9420706256801191,0.9399999900697142,1.0600000105048464,1.0472653856768008,0.9809501213908667,1.0445450794010012,1.0196342700924974,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03498351251230082,-0.1
5.694741459501969,7.2500000715609225,6.5200000634126205,2.07460147764881,-4.097306948132112e-9,5.800000056427229,5.640000052201893,-8.314710941183398e-9,11.00000010603307,1.0600000105060163,0.9906116208946861,1.0292767499367599,0.9399999900414081,0.9871355551175756,0.9579316983963603,1.0600000104038063,0.9717346826369849,0.9399999900533195,0.947572231594348,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05653897507374296,-0.1
-7.24853992104299e-9,-6.629389739782331e-9,6.520000059618951,4.974978220862243,6.870000066054722,5.800000053986213,5.640000054350457,3.175476626912753,11.000000107065533,1.0600000105580873,0.9399999902074635,1.045424580718618,0.9664551773237852,0.9399999900674955,0.9399999901643268,1.0379894148168418,1.0580757812632695,0.9399999900596014,0.9679031358357584,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.0501175695041772,-0.1
8.20711264558053,4.436366690362132,6.5200000588918865,4.980327654223705,6.8700000669480845,5.800000055988651,-3.509421549028109e-9,8.6500000855871,5.173392292651001,1.003657714255587,0.9399999900668273,1.060000010572908,0.9698549032317396,0.9399999900731295,1.0204810513643938,0.9844738587820137,0.9399999900426709,1.048899092102255,0.9917818035609627,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.020338716598398105,-0.1
3.9464772376097828,7.250000070348206,-8.404784376239315e-9,5.080000047166221,6.8700000674942965,5.800000056835643,5.6400000535645045,4.778566558788326,11.000000102106725,1.0148203903549802,1.0202215684414504,1.0409186059657192,0.9671508326987244,0.9399999900235976,1.0600000105139447,1.028953796182438,1.0570061639592094,0.9399999908644178,0.961765348138398,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.043081456635391584,-0.1
6.032999279968439,4.082262719005715,-9.264827207701925e-9,5.080000047996008,6.870000067421865,5.2451322755951075,5.640000052884205,-9.175968940405196e-9,11.000000106631228,0.985201985348635,0.9951919237631774,1.0258560137840294,0.9399999900629232,1.0268565069195859,0.9401777870229614,1.0535680308644502,1.0497138139605036,0.9399999901004139,0.9950249176167062,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.047657923523842016,-0.1
-7.4118656544890974e-9,7.250000069040055,6.520000060361961,4.59350382801643,6.870000062212647,-7.713733380568194e-9,5.640000052933755,8.650000085517126,11.00000010627438,1.0254179300122055,0.9399999901134075,1.0383560714517739,0.9710125123185904,0.9399999900324901,0.9399999900970598,0.9698941997668207,1.06000001056469,1.0439599086696694,0.9988274967165001,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.02854293972427425,-0.1
6.905459306228392,8.878244130526897e-11,6.5200000634470845,4.973656994198514,0.120832363758369,5.800000057576621,-9.654969329334375e-9,8.650000086229422,11.000000107732452,0.9745953521378472,0.9399999900119802,0.9974449454158042,0.9660073236874309,0.9532683746636571,0.9401490789468532,1.044076004741218,0.939999990028424,1.0562701477621068,0.9504303397133569,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03090158802148616,-0.1
-8.276131044226885e-9,7.250000068178969,6.520000060152065,-8.297206755406234e-9,-8.321651129518608e-9,5.800000053017903,5.640000054338121,8.65000008509853,10.22340947762172,1.0126605962461535,0.9399999900400583,1.0600000105774903,0.9679995271346434,0.9407512962032749,0.9468189415729228,1.0506317005450505,1.060000010522264,0.9399999900917864,0.939999990028436,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.04787490081115436,-0.1
2.4763326840688022,-8.388642449177424e-9,6.520000060275134,4.959632748719362,-8.223750520334193e-9,5.800000056660726,5.640000053909239,7.600357419110781,11.000000103005569,1.0600000105379876,1.0099909935279205,1.0346656082082994,0.9560641467628218,0.9399999900347434,1.0600000105328442,1.0314221702862605,0.9710098499958293,0.9399999900410392,0.9705498072903203,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03455772134663732,-0.1
3.44154104693826,0.7706414526680773,6.520000061615755,4.969132016183026,6.870000067027326,5.800000055813098,5.640000054199134,5.534565649328583,11.000000107563283,1.0102312749361624,0.9457481434243482,1.060000010577648,0.9817105629701047,0.939999990032239,1.0575776818467804,1.0600000104147067,0.968962512771184,0.9399999900480199,1.0106634494722937,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03623725757958927,-0.1
8.89044435541707,7.2500000718081905,6.520000063560871,4.969176946072164,6.870000068206079,-9.233925760547903e-9,-8.848903041143946e-9,2.33938783387976,11.000000109063985,1.0595020320461257,0.9480645710795758,1.0299659048206702,0.9839745327198588,0.9399999900573301,1.0600000105867564,1.0394182851153269,0.970299011605969,0.9399999900369279,0.9431249755167194,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.0574453089673208,-0.1
-8.31876194623508e-9,7.250000070865392,-8.76772854590602e-9,4.629818028579628,6.870000066425781,-8.725745457024485e-9,5.640000054688794,8.65000008544591,11.000000105621274,0.9955541748209653,0.9399999900507101,1.018266840943277,0.9766196704108814,0.944131513441794,1.0131365670244796,1.0070392154754846,1.0600000105701346,0.9399999900748381,0.9399999900261168,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03883968407503766,-0.1
8.8904443549023,-6.124485002057041e-9,6.520000061725946,4.942514131384521,6.870000066669501,3.8806865993948776,-7.793641555749399e-9,1.9343457623575369,11.000000108182475,1.0600000105760627,0.9874285844381993,1.030878699776698,0.9399999902009429,0.9399999901527261,0.9407512856710812,1.0585867795076942,0.9802627630290246,0.939999990121061,1.0112670179300203,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.05182888404720868,-0.1
5.513419725258524,7.250000071203899,2.590641008872171,5.080000047472107,6.87000006655515,-7.932629174547497e-9,5.64000005309471,-8.660497701387302e-9,11.000000104570052,1.0600000105783591,0.9926132316182166,1.046177348544519,0.9399999900810351,0.9399999900653672,0.9399999900694036,0.9727551023189681,1.0547343555476538,0.9399999900600964,0.9967573989710967,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03743260860805483,-0.1
3.5081210264923235,7.250000071493135,-8.67456530057745e-9,5.080000048114397,-8.624663747071844e-9,5.80000005651174,5.640000054003068,5.629037788028056,11.000000106755477,0.9952728717682574,0.9416254051891235,1.0249000916762303,0.9770839182158398,1.0058491206325353,0.9563829085265237,1.0600000104317033,1.0428585834466861,0.9399999900568106,0.9624606738277453,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.042839721952832296,-0.1
2.051894183399938,-5.449139410214707e-9,6.52000006398321,3.2832079633936915,6.870000067161753,-6.754348512884459e-9,5.640000054338349,8.650000085694481,11.000000107707733,1.0295944765449965,0.9924302755467357,1.0600000103705984,0.940780400405725,0.9399999900293063,0.9399999900388522,0.977024556093204,1.056388750199608,0.9983879484314582,1.0240570946369119,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.038034540382721437,-0.1
8.890444355083913,7.250000070798562,6.520000059422019,4.967802278188993,-5.637580296748622e-9,5.800000054032548,2.124704387774737,8.650000085888712,-9.20657425136833e-9,0.9741408049914513,0.9399999901115772,0.97728373623457,0.9644194438243302,0.9678605321457643,0.9399999900293922,1.0418979996205402,1.0019149029616101,1.0570995480771184,0.9399999900930065,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,-0.017860357841411885,0.12846349250132705
8.06225777813103,7.250000071122277,6.520000058956623,4.9694917514053865,-3.4500371381290207e-9,5.800000056752758,5.6400000551891285,0.11182362623161136,5.672069865030769,0.9885635781654076,0.9399999900326743,1.0600000105745302,0.9759669599117957,0.9791502155982521,1.060000010572358,1.0366455815283073,0.9399999900825421,0.939999990200979,0.9412397188700913,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.052620212295540154,-0.1
8.890444355245371,7.211774328697311,6.520000061350293,4.968139321574163,-8.24874144386334e-9,5.800000056778121,-8.051125126533409e-9,8.650000085909298,7.3891784971216525,1.0108510713767,0.9399999901373335,1.0319591378932258,0.9756513599624643,0.9399999900135957,0.9623217478820635,1.060000010528435,1.0600000105480016,1.0453371807461616,1.0056962039790873,0.7808,2.5760000000000005,4.0,1.8704,4.176,0.052000000000000005,0.06824,2.5600000000000005,2.632,1.2640000000000002,5.44,2.192,1.9800000000000002,2.4688000000000003,1.7920000000000003,1.1119999999999999,2.248,1.6480000000000001,2.2680000000000002,0.0736,8.831999999999999,1.0,0.0,0.0,0.0,1,0.03394389930372767,-0.1
