PG3,PG5,PG7,VM63,VM60,VM59,VM62,VM64,VM61,VM58,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,PD22,PD23,PD24,PD25,PD26,PD27,PD28,PD29,PD30,PD31,PD32,PD33,PD34,PD35,PD36,PD37,PD38,PD39,PD40,PD41,PD42,N0,flow_viol,over_volt,under_volt,N1,damping,distance
0.572836856931782,4.486129965117681,5.152787699842909,1.0115688037022463,0.9826951291915268,1.0356548736748064,0.9753700706897763,0.9977930671219492,1.0124750574236823,0.9869054789963301,0.55,0.03,0.41,0.12893548675570468,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.000420108148702248,-0.002643824027073497
0.5751789858099922,4.492103891573097,5.13926162559857,1.0077089899752505,0.987901332012373,1.0277606264973036,0.9800063404340043,0.9939892927669813,1.0139910835614303,0.9883088849309165,0.55,0.03,0.41,0.12575165102201652,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00042051085002605846,-0.0026438240270498375
0.576466427716215,4.491648468772695,5.139470638231366,1.0074814193591373,0.986961227377123,1.027533254028473,0.9803100346305513,0.9937181209180745,1.0137375140027107,0.9881680418717509,0.55,0.03,0.41,0.12734501067495516,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00042077260058006607,-0.0026438240270740556
0.5885051756146298,4.500192116950704,5.1246131290247074,1.0018263480064402,1.0013945419681847,1.0329063871968673,0.9903389589628557,0.9966372564425074,1.0104844320808233,0.9928109757057582,0.55,0.03,0.41,0.1346591205729297,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004228285570292444,-0.002643824027072603
0.5686319943936137,4.495048480959814,5.146465924832932,1.0050656186681604,1.0149913638090395,1.0282546862665967,0.9880879901481529,0.9907852981417549,1.0001211796213891,0.988005126083911,0.55,0.03,0.41,0.12475876167781948,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004192946326566699,-0.0026438240270733157
0.5767441901333196,4.531023053107373,5.166123152434496,1.016888165126209,1.0197382534648547,1.044281498066732,0.9923426857479808,0.9979691791633367,1.0027628721904926,0.9876484834307642,0.55,0.03,0.41,0.1264517317608272,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041634037806039176,-0.0026438240270674927
0.5780200889812902,4.531350850118904,5.164522410522485,1.014374384889968,1.0202352564114017,1.0384008170534285,0.9927195850429734,0.9950206860994183,1.0037903941215263,0.9895878110449711,0.55,0.03,0.41,0.1238396428993802,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041625392434699776,-0.0026438240270631025
0.551123342263173,4.530415971406067,5.170510584190599,1.014942300331204,1.023241845921479,1.0408373736661545,0.997362903893367,0.9960591618311766,1.002583283018401,0.9880016396671641,0.55,0.03,0.41,0.13162773845482864,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041495928155116217,-0.0026438240270743193
0.5527924715210092,4.508297160457243,5.153471469302125,1.0158896583872383,1.0265154078968186,1.0383592425266435,1.0032904967610234,0.9957955436326613,0.9942050226900896,0.9937733972169039,0.55,0.03,0.41,0.13066712115624218,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004176208954291289,-0.0026438240270263693
0.5622763858774116,4.489308032388747,5.1535960618646115,0.9922067151777194,1.0249601569435307,1.0226822701207627,1.0127640249727194,0.9889488412335815,1.0013311499449178,0.9981710565186119,0.55,0.03,0.41,0.12784448957956082,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041909116555755764,-0.002643824027035819
0.5562336572265298,4.464125130256846,5.190000041439709,1.0146594800589386,1.0346359812629928,1.0346031919913183,1.015222940754332,0.9921211867902597,0.993080767837227,0.9960149298677149,0.55,0.03,0.41,0.13195697735269954,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041814769682670583,-0.002643824027103122
0.5655864488220136,4.445205401817444,5.190000043348183,1.012167476741153,1.0159748866065659,1.0285412595180217,1.0069213594712676,0.9915317892781754,0.9981124244779298,1.0022208718587178,0.55,0.03,0.41,0.12944904481063768,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041965029831095215,-0.002643824027104075
0.5673824259012039,4.448849890654373,5.190000046036152,1.013610111355559,1.0190842425895383,1.0272644457320108,1.0096828948529983,0.9903730288172723,0.9960079317095172,1.0038103550464406,0.55,0.03,0.41,0.13457887290452492,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004200630930039724,-0.00264382402710513
0.5669049165050624,4.449801131167971,5.190000045365058,1.014003275430656,1.0197713715792527,1.0277056220758396,1.0102958132729387,0.9904302938910221,0.9952188098889343,1.0041732221879345,0.55,0.03,0.41,0.13486512010935475,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004200035579925443,-0.0026438240270534696
0.5703825333498652,4.447608900678417,5.190000047455045,1.012015919813926,1.020165498814549,1.0290818544445675,1.0105113744050245,0.9910652164872104,0.994857330484629,1.0038325558777794,0.55,0.03,0.41,0.13629072270596038,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004205028722501324,-0.0026438240271110377
0.5662336958301298,4.4513689616889565,5.1900000472612735,1.015129136063824,1.0241825757223497,1.028858304638571,1.0141510618485003,0.9901307380074362,0.9912179007854071,1.0061800765963944,0.55,0.03,0.41,0.13454352970615593,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041982824059990113,-0.002643824027059459
0.5559884463932273,4.476059898641181,5.177360457047552,1.001698529970908,1.0265743561448186,1.0293594459673157,1.014966096748245,0.9909388272529996,0.9940673597354289,1.002112577354489,0.55,0.03,0.41,0.13460825072093263,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041857036766916323,-0.0026438240270421874
0.5623072109157692,4.460355335139079,5.189999999015612,1.0032155578840787,1.0338695221625311,1.0266168681256675,1.0216844462541468,0.9881671884690049,0.9884036050630015,1.00681984944213,0.55,0.03,0.41,0.13277769936609762,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041882798727628235,-0.002643824027105383
0.556710050578768,4.492624136858384,5.172343200221315,0.9928807808773433,1.0190971510213587,1.027887327884848,1.0069228408198863,0.9927988043028136,1.0058389498964861,0.9926040520489186,0.55,0.03,0.41,0.1294713798620209,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004173577579635405,-0.002643824027082877
0.5285450901393582,4.509921547447361,5.169766100852774,1.0049910376166928,1.035010747246605,1.0247874207971683,1.015170604297396,0.9886645701724595,0.9946689747692339,0.9989105638032504,0.55,0.03,0.41,0.1266984558696643,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.000414612378555586,-0.00264382402707684
0.49747563222666574,4.517766545848562,5.190000040880026,1.0164602058821126,1.0308319314958507,1.0285895110110774,1.0197823741302818,0.9862822207173777,0.988848889767522,1.008478727831034,0.55,0.03,0.41,0.12801565747104485,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004113375231802177,-0.0026438240270806753
0.4953778375515779,4.526077686083531,5.186214787817723,1.0210413643519192,1.0294529191829844,1.036180370118391,1.0188787759219728,0.9896044040175308,0.9853924240400166,1.0090776571765658,0.55,0.03,0.41,0.12890458428089405,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004110744709329514,-0.002643824027114495
0.49622512623398735,4.527899378474825,5.188771808028925,1.0212757779489225,1.0300458684012277,1.0365887638032942,1.01939822467634,0.9896742308896327,0.9847376604768482,1.0093531671366893,0.55,0.03,0.41,0.1338384877077351,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004113307243194435,-0.002643824027069436
0.49024677221679896,4.5283451063618525,5.19000002358609,1.0214297362688076,1.028541388302563,1.037106156578945,1.0181060556319614,0.9901562925542914,0.9856046754970298,1.0087613690028003,0.55,0.03,0.41,0.1298499704340689,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.000410540312797475,-0.002643824027069917
0.4902043318318313,4.528391039508761,5.190000024439834,1.021162584926866,1.0287362491528647,1.0366371910566816,1.0182564665510347,0.9899323056329548,0.9857363617213095,1.0087691557679739,0.55,0.03,0.41,0.12992217519723967,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004105436022488601,-0.0026438240270527462
0.495355408538621,4.525192953463852,5.1868326154309665,1.0212381516182065,1.020651666025961,1.0389930586422478,1.0113319890287762,0.9923167243872085,0.990540202192338,1.005666050561311,0.55,0.03,0.41,0.1309492005549287,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041131343593918813,-0.002643824027036384
0.49476306351143295,4.523721895629079,5.1894047924092925,1.0212478610877147,1.0250646944883666,1.0377820775337485,1.0151205575979254,0.991039875124952,0.9878505332246778,1.0073947205142508,0.55,0.03,0.41,0.13043036326583854,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041113713149959957,-0.0026438240270692977
0.4973608515663917,4.526276722251593,5.182970670378356,1.0214375509569642,1.029895246306417,1.0366072199061678,1.0192902707558174,0.9896895330624543,0.9847582575817768,1.009379615220309,0.55,0.03,0.41,0.1274993536780295,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.0004112304925429982,-0.002643824027068779
0.5087982576864492,4.52800648680455,5.175654625628045,1.013835338428953,1.031289278365497,1.0245589161140416,1.0200289064581345,0.9862051412460736,0.9895982118081004,1.0080654914626916,0.55,0.03,0.41,0.1362075122302916,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041308987447854166,-0.002643824027073379
0.4959658332996689,4.541298137846925,5.169743617669057,1.0108999831194065,1.030873239202461,1.019873500844295,1.0194617643280535,0.985454075133813,0.9919747047838597,1.007051241075428,0.55,0.03,0.41,0.13117177936012858,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00041156098031515294,-0.0026438240270692014
0.47803867699318,4.5644721725759645,5.162282682349032,1.0182419673799599,1.0321941085961723,1.030832118435505,1.0210169309185455,0.9896716247376325,0.984495199435327,1.0092837652521065,0.55,0.03,0.41,0.1256224581636658,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00040927142627164256,-0.002643824027100692
0.4771555726279977,4.564378368092154,5.161997689513297,1.0179113473937527,1.0322197687532948,1.0302629112931465,1.0210175135962702,0.9894366412622816,0.9848121886503418,1.0092066193566838,0.55,0.03,0.41,0.12446435701695267,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,1.0,0.0,0.0,0.0,1,0.00040914155954788065,-0.0026438240270555153
